date	Tree	Grass	"weed, garden"	ragweed	Weeds	cattail_sedge	grass_harm	weed_harm	unknown	Spore
4/26/2007	566.9871795	0			0		0	0	0	low
4/27/2007	502.4615385	0			0		0	0	0	low
4/28/2007	427.7823866	0	0	0	0	0	0	0	0	#VALUE!
4/29/2007	427.7823866	0	0	0	0	0	0	0	0	#VALUE!
4/30/2007	353.1032348	0			0		0	0	0	mod
5/1/2007	385.8974359	0			0		0	0	3.205128205	low
5/2/2007	352.2435897	0			0		0	0	0.961538462	low
5/3/2007	236.2179487	0			0		0	0	0.320512821	low
5/4/2007	318.4615385	0			0		0	0	0.307692308	low
5/5/2007	231.4591537	0	0	0	0	0	0	0	0.238422716	#VALUE!
5/6/2007	231.4591537	0	0	0	0	0	0	0	0.238422716	#VALUE!
5/7/2007	144.4567689	0			0		0	0	0.169153125	low
5/8/2007	29.02097902	0			0		0	0	0.699300699	low
5/9/2007	129.4871795	0			0		0	0	0	mod
5/10/2007	197.7564103	0			0		0	0	0.320512821	mod
5/11/2007	530.0689655	0			0		0	0	0.647214854	mod
5/12/2007	327.8188815	0	0	0	0	0	0	0	0.48612097	#VALUE!
5/13/2007	327.8188815	0	0	0	0	0	0	0	0.48612097	#VALUE!
5/14/2007	125.5687974	0			0		0	0	0.325027086	mod
5/15/2007	135.3146853	0			0		0	0	0.699300699	mod
5/16/2007	99.03846154	0			0		0	0	0.320512821	low
5/17/2007	90.06410256	0			0		0	0	0	low
5/18/2007	44	0			0		0	0	0.615384615	low
5/19/2007	29.31310943	0.270855905	0	0	0	0	0.270855905	0	0.47020585	#VALUE!
5/20/2007	29.31310943	0.270855905	0	0	0	0	0.270855905	0	0.47020585	#VALUE!
5/21/2007	14.62621885	0.541711809			0		0.541711809	0	0.325027086	low
5/22/2007	57.69230769	11.21794872			0		11.21794872	0	0.641025641	low
5/23/2007	58.01282051	7.692307692			0		7.692307692	0	8.012820513	low
5/24/2007	10.57692308	4.487179487			0		4.487179487	0	2.243589744	low
5/25/2007	7.051282051	1.923076923			0		1.923076923	0	0.641025641	low
5/26/2007	16.82692308	2.283653846	0	0	0	0	2.283653846	0	1.963141026	#VALUE!
5/27/2007	16.82692308	2.283653846	0	0	0	0	2.283653846	0	1.963141026	#VALUE!
5/28/2007	16.82692308	2.283653846	0	0	0	0	2.283653846	0	1.963141026	#VALUE!
5/29/2007	26.6025641	2.644230769			0		2.644230769	0	3.28525641	low
5/30/2007	8.012820513	16.66666667			0		16.66666667	0	1.923076923	low
5/31/2007	7.371794872	20.83333333			0		20.83333333	0	1.923076923	low
6/1/2007	8.615384615	20.92307692			0		20.92307692	0	3.692307692	low
6/2/2007	5.60780065	14.41603467	0	0	0	0	14.41603467	0	2.008667389	#VALUE!
6/3/2007	5.60780065	14.41603467	0	0	0	0	14.41603467	0	2.008667389	#VALUE!
6/4/2007	2.600216685	7.908992416			0		7.908992416	0	0.325027086	mod
6/5/2007	116.025641	17.30769231			0		17.30769231	0	0	mod
6/6/2007	61.21794872	16.98717949			0		16.98717949	0	0.641025641	low
6/7/2007	16.98717949	32.69230769			0		32.69230769	0	0.961538462	mod
6/8/2007	16.98717949	28.20512821			0		28.20512821	0	0.641025641	low
6/9/2007	10.66043698	18.16540267	0	0	0	0	18.16540267	0	0.320512821	#VALUE!
6/10/2007	10.66043698	18.16540267	0	0	0	0	18.16540267	0	0.320512821	#VALUE!
6/11/2007	4.333694475	8.12567714			0	0	8.12567714	0	0	Low
6/12/2007	3.525641026	22.43589744			0	0	22.43589744	0	0.641025641	Low
6/13/2007	1.602564103	25.96153846			0	0.961538462	25	0.961538462	0	low
6/14/2007	1.602564103	0			0	0	0	0	1.923076923	low
6/15/2007	0.641025641	35.57692308			0	3.525641026	32.05128205	3.525641026	3.205128205	low
6/16/2007	0.483026363	33.71478873	0	0	0	1.762820513	31.95196822	1.762820513	2.090104731	#VALUE!
6/17/2007	0.483026363	33.71478873	0	0	0	1.762820513	31.95196822	1.762820513	2.090104731	#VALUE!
6/18/2007	0.325027086	31.85265439			0		31.85265439	0	0.975081257	Moderate
6/19/2007	2.884615385	58.97435897			0	3.205128205	55.76923077	3.205128205	5.128205128	Moderate
6/20/2007	7.371794872	47.11538462			0	7.4	39.71538462	7.4	4.166666667	Low
6/21/2007	0.320512821	30.76923077			0	2.6	28.16923077	2.6	2.243589744	Moderate
6/22/2007	0	17.15976331			1.183431953		17.15976331	1.183431953	2.366863905	Moderate
6/23/2007	0.424728646	13.11032054	0	0	1.393981196	1.85	11.26032054	3.243981196	1.702544742	#VALUE!
6/24/2007	0.424728646	13.11032054	0	0	1.393981196	1.85	11.26032054	3.243981196	1.702544742	#VALUE!
6/25/2007	0.849457291	9.060877773			1.604530439	3.7	5.360877773	5.304530439	1.038225578	Moderate
6/26/2007	0	25			4.487179487	7.7	17.3	12.18717949	1.602564103	High
6/27/2007	0.961538462	16.34615385			2.884615385	5.4	10.94615385	8.284615385	0	Moderate
6/28/2007	0.641025641	18.58974359			3.846153846	9.9	8.68974359	13.74615385	2.243589744	Moderate
6/29/2007	3.525641026	32.69230769			7.371794872	17	15.69230769	24.37179487	0	Moderate
6/30/2007	2.19017094	23.77136752	0	0	5.341880342	11.7	12.07136752	17.04188034	1.282051282	#VALUE!
7/1/2007	2.19017094	23.77136752	0	0	5.341880342	11.7	12.07136752	17.04188034	1.282051282	#VALUE!
7/2/2007	0.854700855	14.85042735			3.311965812	6.4	8.45042735	9.711965812	2.564102564	Moderate
7/3/2007	0	21.47435897			4.166666667	7.7	13.77435897	11.86666667	5.448717949	Moderate
7/4/2007	0.480769231	21.95512821	0	0	3.846153846	7.55	14.40512821	11.39615385	3.846153846	#VALUE!
7/5/2007	0.961538462	22.43589744			3.525641026	7.4	15.03589744	10.92564103	2.243589744	moderate
7/6/2007	0	19.55128205			6.41025641	9.3	10.25128205	15.71025641	0	moderate
7/7/2007	0	18.37606838	0	0	6.891025641	9.6	8.776068376	16.49102564	1.816239316	#VALUE!
7/8/2007	0	18.37606838	0	0	6.891025641	9.6	8.776068376	16.49102564	1.816239316	#VALUE!
7/9/2007	0	17.2008547			7.371794872	9.9	7.300854701	17.27179487	3.632478632	High
7/10/2007	0.961538462	12.82051282			12.82051282	2.564102564	10.25641026	15.38461538	1.923076923	moderate
7/11/2007	0	10.57692308			11.85897436	1.6	8.976923077	13.45897436	10.57692308	moderate
7/12/2007	0.320512821	9.935897436			3.205128205	2.884615385	7.051282051	6.08974359	1.602564103	moderate
7/13/2007	0.320512821	7.371794872			3.205128205	1.9	5.471794872	5.105128205	2.884615385	Moderate
7/14/2007	0.16025641	5.341880342	0	0	4.05982906	1.697863248	3.644017094	5.757692308	2.831196581	#VALUE!
7/15/2007	0.16025641	5.341880342	0	0	4.05982906	1.697863248	3.644017094	5.757692308	2.831196581	#VALUE!
7/16/2007	0	3.311965812			4.914529915	1.495726496	1.816239316	6.41025641	2.777777778	High
7/17/2007	0	2.884615385			15.70512821	0	2.884615385	15.70512821	6.730769231	High
7/18/2007	0	6.41025641			17.62820513	1.602564103	4.807692308	19.23076923	8.653846154	High
7/19/2007	0	2.243589744			4.166666667	0.641025641	1.602564103	4.807692308	1.923076923	High
7/20/2007	0	4.487179487			13.14102564	1.9	2.587179487	15.04102564	4.487179487	Moderate
7/21/2007	0.106837607	5.074786325	0	0	13.56837607	1.8	3.274786325	15.36837607	3.365384615	#VALUE!
7/22/2007	0.106837607	5.074786325	0	0	13.56837607	1.8	3.274786325	15.36837607	3.365384615	#VALUE!
7/23/2007	0.213675214	5.662393162			13.9957265	1.7	3.962393162	15.6957265	2.243589744	High
7/24/2007	0.274725275	3.571428571			15.10989011	1.6	1.971428571	16.70989011	1.373626374	High
7/25/2007	0.43956044	2.197802198			51.42857143		2.197802198	51.42857143	1.758241758	High
7/26/2007	0	2.564102564			52.88461538		2.564102564	52.88461538	0.961538462	High
7/27/2007	0	0.961538462			10.8974359		0.961538462	10.8974359	2.564102564	Moderate
7/28/2007	0	1.364345114	0	0	29.30526681	0	1.364345114	29.30526681	2.789327789	#VALUE!
7/29/2007	0	1.364345114	0	0	29.30526681	0	1.364345114	29.30526681	2.789327789	#VALUE!
7/30/2007	0	1.767151767			47.71309771		1.767151767	47.71309771	3.014553015	Moderate
7/31/2007	0	2.564102564			46.47435897	0.3	2.264102564	46.77435897	2.243589744	Moderate
8/1/2007	0	1.788908766			90.51878354		1.788908766	90.51878354	0.357781753	Moderate
8/2/2007	0	1.282051282			58.65384615		1.282051282	58.65384615	1.282051282	High
8/3/2007	0.295857988	4.142011834			48.52071006		4.142011834	48.52071006	2.366863905	High
8/4/2007	0.147928994	3.005071851	0	0	46.56804734	0.15	2.855071851	46.71804734	1.513102282	#VALUE!
8/5/2007	0.147928994	3.005071851	0	0	46.56804734	0.15	2.855071851	46.71804734	1.513102282	#VALUE!
8/6/2007	0	1.868131868			44.61538462	0.3	1.568131868	44.91538462	0.659340659	High
8/7/2007	0	3.525641026			116.9871795	1	2.525641026	117.9871795	4.807692308	Moderate
8/8/2007	0.641025641	3.525641026			94.23076923	1	2.525641026	95.23076923	0.641025641	Moderate
8/9/2007	0	1.741654572			62.11901306	0.3	1.441654572	62.41901306	1.741654572	Moderate
8/10/2007	0	0			0		0	0	0	Moderate
8/11/2007	0	1.184926185	0	0	34.36285936	0.4	0.784926185	34.76285936	0.423187923	#VALUE!
8/12/2007	0	1.184926185	0	0	34.36285936	0.4	0.784926185	34.76285936	0.423187923	#VALUE!
8/13/2007	0	2.36985237			68.72571873	0.8	1.56985237	69.52571873	0.846375846	High
8/14/2007	0	0			94.09660107		0	94.09660107	1.431127013	Moderate
8/15/2007	0	0			45.19230769		0	45.19230769	0.320512821	Moderate
8/16/2007	0	0.641025641			43.58974359		0.641025641	43.58974359	0.961538462	Moderate
8/17/2007	0	0.320512821			121.1538462		0.320512821	121.1538462	2.243589744	Moderate
8/18/2007	0	0.641025641	0	0	68.8034188	0	0.641025641	68.8034188	1.335470085	#VALUE!
8/19/2007	0	0.641025641	0	0	68.8034188	0	0.641025641	68.8034188	1.335470085	#VALUE!
8/20/2007	0	0.961538462			16.45299145		0.961538462	16.45299145	0.427350427	Low
8/21/2007	0.641025641	0			14.1025641		0	14.1025641	0.641025641	Low
8/22/2007	0	0.320512821			46.15384615		0.320512821	46.15384615	0.961538462	Low
8/23/2007	0	0			28.20512821		0	28.20512821	0.641025641	Low
8/24/2007	0	0			30.12820513		0	30.12820513	0	High
8/25/2007	0	0.55	0	0	47.56410256	0	0.55	47.56410256	1.2	#VALUE!
8/26/2007	0	0.55	0	0	47.56410256	0	0.55	47.56410256	1.2	#VALUE!
8/27/2007	0	1.1			65		1.1	65	2.4	Moderate
8/28/2007	0	0			172.4		0	172.4	3.2	High
8/29/2007	0	0			49.4		0	49.4	0	Low
8/30/2007	0	1.282051282			95.83333333		1.282051282	95.83333333	1.602564103	Moderate
8/31/2007	0	1.282051282			49.35897436		1.282051282	49.35897436	0.641025641	Moderate
9/1/2007	0	0.641025641	0	0	24.67948718	0	0.641025641	24.67948718	0.320512821	#VALUE!
9/2/2007	0	0.641025641	0	0	24.67948718	0	0.641025641	24.67948718	0.320512821	#VALUE!
9/3/2007	0	0			0		0	0	0	High
9/4/2007	0	0.566703828			54.5452434		0.566703828	54.5452434	1.133407655	Moderate
9/5/2007	0	2.875188537			238.6406486		2.875188537	238.6406486	1.725113122	High
9/6/2007	0.558608059	1.117216117			238.525641		1.117216117	238.525641	3.351648352	High
9/7/2007	0	1.923076923			112.8205128		1.923076923	112.8205128	0.641025641	Moderate
9/8/2007	0	1.175213675	0	0	70.99358974	0	1.175213675	70.99358974	0.427350427	#VALUE!
9/9/2007	0	1.175213675	0	0	70.99358974	0	1.175213675	70.99358974	0.427350427	#VALUE!
9/10/2007	0	0.427350427			29.16666667		0.427350427	29.16666667	0.213675214	High
9/11/2007	0.320512821	2.884615385			20.19230769		2.884615385	20.19230769	0.320512821	Moderate
9/12/2007	0	2.884615385			50.96153846		2.884615385	50.96153846	0.641025641	High
9/13/2007	0.320512821	1.923076923			42.94871795		1.923076923	42.94871795	0.320512821	Moderate
9/14/2007	0.320512821	2.243589744			56.73076923	0.6	1.643589744	57.33076923	1.923076923	Moderate
9/15/2007	0.16025641	1.388888889	0	0	39.0491453	0.3	1.088888889	39.3491453	1.335470085	#VALUE!
9/16/2007	0.16025641	1.388888889	0	0	39.0491453	0.3	1.088888889	39.3491453	1.335470085	#VALUE!
9/17/2007	0	0.534188034			21.36752137		0.534188034	21.36752137	0.747863248	High
9/18/2007	0.320512821	0.641025641			48.3974359		0.641025641	48.3974359	1.282051282	Moderate
9/19/2007	0	0.641025641			0.961538462		0.641025641	0.961538462	0.961538462	Low
9/20/2007	0	0.320512821			3.846153846		0.320512821	3.846153846	1.282051282	Moderate
9/21/2007	0.320512821	0.641025641			42.62820513		0.641025641	42.62820513	2.564102564	High
9/22/2007	0.16025641	0.747863248	0	0	29.38034188	0	0.747863248	29.38034188	1.976495726	#VALUE!
9/23/2007	0.16025641	0.747863248	0	0	29.38034188	0	0.747863248	29.38034188	1.976495726	#VALUE!
9/24/2007	0	0.854700855			16.13247863		0.854700855	16.13247863	1.388888889	Moderate
9/25/2007	0.320512821	1.282051282			44.23076923		1.282051282	44.23076923	0.641025641	Moderate
9/26/2007	0.320512821	0			0.320512821		0	0.320512821	0	Moderate
9/27/2007	0	0.641025641			3.846153846		0.641025641	3.846153846	0.320512821	Moderate
9/28/2007	0	0.320512821			5.128205128		0.320512821	5.128205128	0.320512821	Moderate
9/29/2007	0	0.16025641	0	0	3.044871795	0	0.16025641	3.044871795	0.16025641	#VALUE!
9/30/2007	0	0.16025641	0	0	3.044871795	0	0.16025641	3.044871795	0.16025641	#VALUE!
10/1/2007	0	0			0.961538462		0	0.961538462	0	High
10/2/2007	0	0			3.205128205		0	3.205128205	0.320512821	Moderate
10/3/2007	0.320512821	0			4.807692308		0	4.807692308	1.282051282	High
10/4/2007	0	0			5.230769231		0	5.230769231	4.923076923	High
10/5/2007	0	0			8.974358974		0	8.974358974	0.641025641	Low
10/6/2007	0	0	0	0	7.905982906	0	0	7.905982906	0.961538462	#VALUE!
10/7/2007	0	0	0	0	7.905982906	0	0	7.905982906	0.961538462	#VALUE!
10/8/2007	0	0			6.837606838		0	6.837606838	1.282051282	High
10/9/2007	0	0.320512821			0.961538462		0.320512821	0.961538462	1.282051282	Moderate
10/10/2007	0.320512821	0			0.641025641		0	0.641025641	0	Moderate
10/11/2007	0	0			0.320512821		0	0.320512821	0	Low
10/12/2007	0	0			0		0	0	0	Low
10/13/2007	0	0.10989011	0	0	0.659340659	0	0.10989011	0.659340659	0.054945055	#VALUE!
10/14/2007	0	0.10989011	0	0	0.659340659	0	0.10989011	0.659340659	0.054945055	#VALUE!
10/15/2007	0	0.21978022			1.318681319		0.21978022	1.318681319	0.10989011	High
10/16/2007	0	0			0		0	0	0	Moderate
10/17/2007	0	0			0		0	0	0	Moderate
10/18/2007	0.295857988	0			1.479289941		0	1.479289941	0.295857988	High
10/19/2007	0	0			0		0	0	0	Low
10/20/2007	0	0.053233963	0	0	0.266169816	0	0.053233963	0.266169816	0	#VALUE!
10/21/2007	0	0.053233963	0	0	0.266169816	0	0.053233963	0.266169816	0	#VALUE!
10/22/2007	0	0.106467927			0.532339633		0.106467927	0.532339633	0	High
10/23/2007	0	0			0.641025641		0	0.641025641	0	Moderate
10/24/2007	0.298730396	0			0.298730396		0	0.298730396	0	Moderate
10/25/2007	0	0			0		0	0	0.320512821	Low
10/26/2007	0	0			0.295857988		0	0.295857988	0	High
10/27/2007	0	0	0	0	0.147928994	0	0	0.147928994	0.104657248	#VALUE!
10/28/2007	0	0	0	0	0.147928994	0	0	0.147928994	0.104657248	#VALUE!
10/29/2007	0	0			0		0	0	0.209314495	High
10/30/2007	0	0			0.750469043		0	0.750469043	0	Moderate
10/31/2007	0.641025641	0			0.641025641		0	0.641025641	0	High
11/1/2007	0.320512821	0			0		0	0	0.320512821	Moderate
11/2/2007	0	0			0.295857988		0	0.295857988	0	High
11/3/2007	0	0.054945055	0	0	0.147928994	0	0.054945055	0.147928994	0	#VALUE!
11/4/2007	0	0.054945055	0	0	0.147928994	0	0.054945055	0.147928994	0	#VALUE!
11/5/2007	0	0.10989011			0		0.10989011	0	0	High
11/6/2007	0	0			0.320512821		0	0.320512821	0	Moderate
11/7/2007	0	0			0.320512821		0	0.320512821	0	Low
11/8/2007	0	0			0		0	0	0	0
11/9/2007	0	0			0		0	0	0	0
										
										
										
										
3/31/2008	0	0			0		0	0	0	Low
4/1/2008	0.320512821	0			0		0	0	0	Low
4/2/2008	0	0			0		0	0	0	Low
4/3/2008	8.547008547	0			0		0	0	0.56980057	Low
4/4/2008	3.846153846	0			0		0	0	0.34965035	Low
4/5/2008	13.89490791	0.054171181	0	0	0	0	0.054171181	0	0.49985226	#VALUE!
4/6/2008	13.89490791	0.054171181	0	0	0	0	0.054171181	0	0.49985226	#VALUE!
4/7/2008	23.94366197	0.108342362			0		0.108342362	0	0.650054171	Low
4/8/2008	60.57692308	0			0		0	0	2.243589744	Low
4/9/2008	56.73076923	0			0		0	0	2.243589744	Low
4/10/2008	150.7692308	0			0		0	0	2.461538462	Low
4/11/2008	60.8974359	0			0		0	0	1.602564103	Low
4/12/2008	50.81708198	0.054171181	0	0	0	0	0.054171181	0	0.909624413	#VALUE!
4/13/2008	50.81708198	0.054171181	0	0	0	0	0.054171181	0	0.909624413	#VALUE!
4/14/2008	40.73672806	0.108342362			0		0.108342362	0	0.216684724	Low
4/15/2008	292.9487179	0.320512821			0		0.320512821	0	0	Low
4/16/2008	608.2621083	2.89648623			1.448243115		2.89648623	1.448243115	0	Low
4/17/2008	340.3487179	0			0		0	0	1.668376068	Low
4/18/2008	136.2179487	0.320512821			0		0.320512821	0	1.923076923	Low
4/19/2008	289.7607787	0.16025641	0	0	0	0	0.16025641	0	1.978289857	#VALUE!
4/20/2008	289.7607787	0.16025641	0	0	0	0	0.16025641	0	1.978289857	#VALUE!
4/21/2008	443.3036086	0			0		0	0	2.033502792	Low
4/22/2008	774.2307692	0			0		0	0	7.820512821	Low
4/23/2008	159.0339123	0.807278743			0.403639371	0.8	0.007278743	1.203639371	2.421836228	Low
4/24/2008	2919.65812	0			0		0	0	0	Low
4/25/2008	0.961538462	0			0		0	0	0.641025641	Low
4/26/2008	71.37403586	0	0	0	0	0	0	0	0.638419846	#VALUE!
4/27/2008	71.37403586	0	0	0	0	0	0	0	0.638419846	#VALUE!
4/28/2008	141.7865332	0			0		0	0	0.63581405	Low
4/29/2008	12.04013378	0			0		0	0	1.337792642	Low
4/30/2008	22.43589744	0			0		0	0	1.282051282	Low
5/1/2008	365.5531136	0			0		0	0	0	Low
5/2/2008	566.9871795	1.396520147			0		1.396520147	0	18.1547619	Low
5/3/2008	322.2027679	0.792672703	0	0	0.188825259	0.1	0.692672703	0.288825259	9.171793582	#VALUE!
5/4/2008	322.2027679	0.792672703	0	0	0.188825259	0.1	0.692672703	0.288825259	9.171793582	#VALUE!
5/5/2008	77.41835629	0.188825259			0.377650518	0.2	-0.011174741	0.577650518	0.188825259	Low
5/6/2008	438.8176638	2.172364672			0	2.2	-0.027635328	2.2	0	Low
5/7/2008	1191.12426	0			0		0	0	0	Low
5/8/2008	1250.319527	0			0		0	0	0	Low
5/9/2008	571.7064545	0			0		0	0	1.348364279	Low
5/10/2008	488.8403809	0	0	0	0	0	0	0	0.67418214	#VALUE!
5/11/2008	488.8403809	0	0	0	0	0	0	0	0.67418214	#VALUE!
5/12/2008	405.9743074	0			0		0	0	0	Low
5/13/2008	601.5779093	0			0		0	0	12.03155819	Low
5/14/2008	592.331434	0			0		0	0	8.689458689	Low
5/15/2008	135.7859532	0			0		0	0	1.337792642	Low 
5/16/2008	153.8461538	0			0		0	0	0	Low 
5/17/2008	156.9325051	0.845765626	0	0	0	0.169153125	0.676612501	0.169153125	4.059675004	#VALUE!
5/18/2008	156.9325051	0.845765626	0	0	0	0.169153125	0.676612501	0.169153125	4.059675004	#VALUE!
5/19/2008	160.0188564	1.691531252			0	0.33830625	1.353225001	0.33830625	8.119350008	Low 
5/20/2008	387.2107567	0.953721076			0	0.953721076	0	0.953721076	7.629768605	Low
5/21/2008	416.0913872	1.002629849			0	1.002629849	0	1.002629849	10.02629849	Low
5/22/2008	493.2323431	0			0		0	0	7.200472162	Low
5/23/2008	535.2706553	0			0		0	0	23.63532764	Low
5/24/2008	377.2254086	0	0	0	0	0	0	0	13.6184398	#VALUE!
5/25/2008	377.2254086	0	0	0	0	0	0	0	13.6184398	#VALUE!
5/26/2008	377.2254086	0	0	0	0	0	0	0	13.6184398	#VALUE!
5/27/2008	219.1801619	0			0		0	0	3.601551957	Low
5/28/2008	499.13273	0			0		0	0	3.450226244	Low
5/29/2008	125.6410256	0			0.320512821		0	0.320512821	0	Low
5/30/2008	92.30769231	0			0		0	0	1.282051282	Low
5/31/2008	68.85683761	0	0	0	2.831196581	0	0	2.831196581	0.801282051	#VALUE!
6/1/2008	68.85683761	0	0	0	2.831196581	0	0	2.831196581	0.801282051	#VALUE!
6/2/2008	45.40598291	0			5.662393162		0	5.662393162	0.320512821	Moderate
6/3/2008	116.025641	1.923076923			9.294871795	0.6	1.323076923	9.894871795	2.884615385	Low
6/4/2008	95.83333333	3.846153846			4.487179487	0.6	3.246153846	5.087179487	7.692307692	Low
6/5/2008	40.38461538	8.333333333			5.769230769	1.3	7.033333333	7.069230769	2.564102564	Moderate
6/6/2008	13.46153846	12.82051282			3.525641026		12.82051282	3.525641026	10.57692308	Moderate
6/7/2008	12.92735043	11.85897436	0	0	3.044871795	0	11.85897436	3.044871795	5.555555556	#VALUE!
6/8/2008	12.92735043	11.85897436	0	0	3.044871795	0	11.85897436	3.044871795	5.555555556	#VALUE!
6/9/2008	12.39316239	10.8974359			2.564102564		10.8974359	2.564102564	0.534188034	Moderate
6/10/2008	33.97435897	37.5			0.961538462		37.5	0.961538462	0	Low
6/11/2008	19.55128205	23.3974359			0.961538462		23.3974359	0.961538462	0	Low
6/12/2008	8.333333333	9.294871795			1.282051282		9.294871795	1.282051282	0	Low
6/13/2008	86.21794872	55.12820513			0.320512821		55.12820513	0.320512821	0	Low
6/14/2008	51.81623932	43.48290598	0	0	2.777777778	0	43.48290598	2.777777778	0	#VALUE!
6/15/2008	51.81623932	43.48290598	0	0	2.777777778	0	43.48290598	2.777777778	0	#VALUE!
6/16/2008	17.41452991	31.83760684			5.235042735		31.83760684	5.235042735	0	Low 
6/17/2008	57.85953177	28.76254181			5.685618729	1.337792642	27.42474916	7.023411371	0.334448161	Low
6/18/2008	30.76923077	29.23076923			3.076923077	0.923076923	28.30769231	4	0	Low
6/19/2008	59.29487179	37.82051282			3.846153846		37.82051282	3.846153846	0.641025641	Low
6/20/2008	10.57692308	77.24358974			1.923076923		77.24358974	1.923076923	0	Low
6/21/2008	9.947183099	51.24368003	0	0	1.936619718	0.8	50.44368003	2.736619718	0	#VALUE!
6/22/2008	9.947183099	51.24368003	0	0	1.936619718	0.8	50.44368003	2.736619718	0	#VALUE!
6/23/2008	9.31744312	25.24377031			1.950162514	1.6	23.64377031	3.550162514	0	Low
6/24/2008	8.653846154	18.91025641			0		18.91025641	0	4.807692308	Low
6/25/2008	6.08974359	49.35897436			0	14.4	34.95897436	14.4	1.602564103	Low
6/26/2008	3.846153846	34.29487179			1.282051282	12.17948718	22.11538462	13.46153846	2.564102564	Low
